program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length,correct_len_incorrect_seq,perfectly_reconstructed,dropped_reads_percentage,incorrect_length_percentage,correct_len_incorrect_seq_percentage,perfectly_reconstructed_percentage,divergent_reads,
bbmerge,gen_n1000000_l210_merged.fq,1000000,210,999916,952739,47177,0,223299,729440,4.718,0.0,22.33,72.944,223299,
bbmerge,gen_n1000000_l211_merged.fq,1000000,211,999931,950551,49380,0,225999,724552,4.938,0.0,22.6,72.455,225999,
bbmerge,gen_n1000000_l212_merged.fq,1000000,212,999910,949173,50737,0,227931,721242,5.074,0.0,22.793,72.124,227931,
bbmerge,gen_n1000000_l213_merged.fq,1000000,213,999900,948292,51608,0,229252,719040,5.161,0.0,22.925,71.904,229252,
bbmerge,gen_n1000000_l214_merged.fq,1000000,214,999937,947135,52802,0,232306,714829,5.28,0.0,23.231,71.483,232306,
bbmerge,gen_n1000000_l215_merged.fq,1000000,215,999920,946549,53371,0,235080,711469,5.337,0.0,23.508,71.147,235080,
bbmerge,gen_n1000000_l216_merged.fq,1000000,216,999907,944383,55524,0,236339,708044,5.552,0.0,23.634,70.804,236339,
bbmerge,gen_n1000000_l217_merged.fq,1000000,217,999922,941800,58122,0,239349,702451,5.812,0.0,23.935,70.245,239349,
bbmerge,gen_n1000000_l218_merged.fq,1000000,218,999919,939619,60300,0,241712,697907,6.03,0.0,24.171,69.791,241712,
bbmerge,gen_n1000000_l219_merged.fq,1000000,219,999918,939245,60673,0,243709,695536,6.067,0.0,24.371,69.554,243709,
bbmerge,gen_n1000000_l21_merged.fq,1000000,21,999934,928516,71418,0,406,928110,7.142,0.0,0.041,92.811,406,
bbmerge,gen_n1000000_l220_merged.fq,1000000,220,999916,937034,62882,0,245525,691509,6.288,0.0,24.552,69.151,245525,
bbmerge,gen_n1000000_l221_merged.fq,1000000,221,999924,928668,71256,0,246184,682484,7.126,0.0,24.618,68.248,246184,
bbmerge,gen_n1000000_l222_merged.fq,1000000,222,999924,928584,71340,0,248860,679724,7.134,0.0,24.886,67.972,248860,
bbmerge,gen_n1000000_l223_merged.fq,1000000,223,999932,919815,80117,0,249606,670209,8.012,0.0,24.961,67.021,249606,
bbmerge,gen_n1000000_l224_merged.fq,1000000,224,999922,916755,83167,0,250239,666516,8.317,0.0,25.024,66.652,250239,
bbmerge,gen_n1000000_l225_merged.fq,1000000,225,999911,914394,85517,0,253857,660537,8.552,0.0,25.386,66.054,253857,
bbmerge,gen_n1000000_l226_merged.fq,1000000,226,999920,913478,86442,0,255730,657748,8.644,0.0,25.573,65.775,255730,
bbmerge,gen_n1000000_l227_merged.fq,1000000,227,999921,908430,91491,0,256339,652091,9.149,0.0,25.634,65.209,256339,
bbmerge,gen_n1000000_l228_merged.fq,1000000,228,999925,906142,93783,0,260098,646044,9.378,0.0,26.01,64.604,260098,
bbmerge,gen_n1000000_l229_merged.fq,1000000,229,999915,893147,106768,0,258157,634990,10.677,0.0,25.816,63.499,258157,
bbmerge,gen_n1000000_l22_merged.fq,1000000,22,999918,935353,64565,0,527,934826,6.457,0.0,0.053,93.483,527,
bbmerge,gen_n1000000_l230_merged.fq,1000000,230,999909,888214,111695,0,259103,629111,11.17,0.0,25.91,62.911,259103,
bbmerge,gen_n1000000_l231_merged.fq,1000000,231,999908,884693,115215,0,261414,623279,11.521,0.0,26.141,62.328,261414,
bbmerge,gen_n1000000_l232_merged.fq,1000000,232,999927,877236,122691,0,261654,615582,12.269,0.0,26.165,61.558,261654,
bbmerge,gen_n1000000_l233_merged.fq,1000000,233,999907,868741,131166,0,261733,607008,13.117,0.0,26.173,60.701,261733,
bbmerge,gen_n1000000_l234_merged.fq,1000000,234,999922,836696,163226,0,254743,581953,16.323,0.0,25.474,58.195,254743,
bbmerge,gen_n1000000_l235_merged.fq,1000000,235,999915,830323,169592,0,254785,575538,16.959,0.0,25.478,57.554,254785,
bbmerge,gen_n1000000_l236_merged.fq,1000000,236,999917,817653,182264,1,254415,563237,18.226,0.0,25.442,56.324,254416,
bbmerge,gen_n1000000_l237_merged.fq,1000000,237,999921,799142,200779,1,251261,547880,20.078,0.0,25.126,54.788,251262,
bbmerge,gen_n1000000_l238_merged.fq,1000000,238,999925,756305,243620,2,239952,516351,24.362,0.0,23.995,51.635,239954,
bbmerge,gen_n1000000_l239_merged.fq,1000000,239,999926,679808,320118,2,217990,461816,32.012,0.0,21.799,46.182,217992,
bbmerge,gen_n1000000_l23_merged.fq,1000000,23,999913,934831,65082,0,604,934227,6.508,0.0,0.06,93.423,604,
bbmerge,gen_n1000000_l240_merged.fq,1000000,240,999921,415880,584041,0,135211,280669,58.404,0.0,13.521,28.067,135211,
bbmerge,gen_n1000000_l241_merged.fq,1000000,241,999922,212242,787680,1,69503,142738,78.768,0.0,6.95,14.274,69504,
bbmerge,gen_n1000000_l242_merged.fq,1000000,242,999910,2,999908,2,0,0,99.991,0.0,0.0,0.0,2,
bbmerge,gen_n1000000_l243_merged.fq,1000000,243,999926,0,999926,0,0,0,99.993,0.0,0.0,0.0,0,
bbmerge,gen_n1000000_l244_merged.fq,1000000,244,999921,1,999920,1,0,0,99.992,0.0,0.0,0.0,1,
bbmerge,gen_n1000000_l245_merged.fq,1000000,245,999908,155,999753,155,0,0,99.975,0.015,0.0,0.0,155,
bbmerge,gen_n1000000_l246_merged.fq,1000000,246,999926,220,999706,220,0,0,99.971,0.022,0.0,0.0,220,
bbmerge,gen_n1000000_l247_merged.fq,1000000,247,999918,246,999672,246,0,0,99.967,0.025,0.0,0.0,246,
bbmerge,gen_n1000000_l248_merged.fq,1000000,248,999911,293,999618,293,0,0,99.962,0.029,0.0,0.0,293,
bbmerge,gen_n1000000_l249_merged.fq,1000000,249,999912,298,999614,298,0,0,99.961,0.03,0.0,0.0,298,
bbmerge,gen_n1000000_l24_merged.fq,1000000,24,999929,935489,64440,0,760,934729,6.444,0.0,0.076,93.473,760,
bbmerge,gen_n1000000_l250_merged.fq,1000000,250,999916,297,999619,297,0,0,99.962,0.03,0.0,0.0,297,
bbmerge,gen_n1000000_l25_merged.fq,1000000,25,999922,934046,65876,0,905,933141,6.588,0.0,0.09,93.314,905,
bbmerge,gen_n1000000_l26_merged.fq,1000000,26,999912,933706,66206,0,1013,932693,6.621,0.0,0.101,93.269,1013,
bbmerge,gen_n1000000_l27_merged.fq,1000000,27,999930,933545,66385,0,1247,932298,6.638,0.0,0.125,93.23,1247,
bbmerge,gen_n1000000_l28_merged.fq,1000000,28,999922,937287,62635,0,1413,935874,6.263,0.0,0.141,93.587,1413,
bbmerge,gen_n1000000_l29_merged.fq,1000000,29,999909,936640,63269,0,1597,935043,6.327,0.0,0.16,93.504,1597,
bbmerge,gen_n1000000_l2_merged.fq,1000000,2,999928,0,999928,0,0,0,99.993,0.0,0.0,0.0,0,
bbmerge,gen_n1000000_l30_merged.fq,1000000,30,999937,938687,61250,0,1880,936807,6.125,0.0,0.188,93.681,1880,
bbmerge,gen_n1000000_l31_merged.fq,1000000,31,999928,937395,62533,0,2201,935194,6.253,0.0,0.22,93.519,2201,
bbmerge,gen_n1000000_l32_merged.fq,1000000,32,999921,937602,62319,0,2358,935244,6.232,0.0,0.236,93.524,2358,
bbmerge,gen_n1000000_l33_merged.fq,1000000,33,999929,939283,60646,0,2626,936657,6.065,0.0,0.263,93.666,2626,
bbmerge,gen_n1000000_l34_merged.fq,1000000,34,999934,939862,60072,0,2846,937016,6.007,0.0,0.285,93.702,2846,
bbmerge,gen_n1000000_l35_merged.fq,1000000,35,999903,940738,59165,0,3231,937507,5.917,0.0,0.323,93.751,3231,
bbmerge,gen_n1000000_l36_merged.fq,1000000,36,999918,939950,59968,0,3447,936503,5.997,0.0,0.345,93.65,3447,
bbmerge,gen_n1000000_l37_merged.fq,1000000,37,999921,941628,58293,0,3726,937902,5.829,0.0,0.373,93.79,3726,
bbmerge,gen_n1000000_l38_merged.fq,1000000,38,999917,942260,57657,0,4204,938056,5.766,0.0,0.42,93.806,4204,
bbmerge,gen_n1000000_l39_merged.fq,1000000,39,999919,943301,56618,0,4522,938779,5.662,0.0,0.452,93.878,4522,
bbmerge,gen_n1000000_l3_merged.fq,1000000,3,999926,0,999926,0,0,0,99.993,0.0,0.0,0.0,0,
bbmerge,gen_n1000000_l40_merged.fq,1000000,40,999920,944935,54985,0,4703,940232,5.498,0.0,0.47,94.023,4703,
bbmerge,gen_n1000000_l41_merged.fq,1000000,41,999900,944149,55751,0,5206,938943,5.575,0.0,0.521,93.894,5206,
