program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length_reads,divergent_reads,average_divergence,dropped_reads_percentage,incorrect_length_percentage,divergent_reads_percentage,average_divergence_percentage,perfectly_reconstructed,perfectly_reconstructed_percentage
SeqPrep,gen_n1000000_l27_se_sp.fq.gz,1000000,27,1000000,1000000,0,0,5722,0.00574,0.0,0.0,0.572,0.021,994278,99.428
SeqPrep,gen_n1000000_l28_se_sp.fq.gz,1000000,28,1000000,1000000,0,0,5971,0.005981,0.0,0.0,0.597,0.021,994029,99.403
SeqPrep,gen_n1000000_l29_se_sp.fq.gz,1000000,29,1000000,1000000,0,0,6148,0.006163,0.0,0.0,0.615,0.021,993852,99.385
SeqPrep,gen_n1000000_l2_se_sp.fq.gz,1000000,2,1000000,1000000,0,0,870,0.00087,0.0,0.0,0.087,0.043,999130,99.913
SeqPrep,gen_n1000000_l30_se_sp.fq.gz,1000000,30,1000000,1000000,0,0,6387,0.006411,0.0,0.0,0.639,0.021,993613,99.361
SeqPrep,gen_n1000000_l31_se_sp.fq.gz,1000000,31,1000000,1000000,0,0,6495,0.006515,0.0,0.0,0.649,0.021,993505,99.35
SeqPrep,gen_n1000000_l32_se_sp.fq.gz,1000000,32,1000000,1000000,0,0,6781,0.006799,0.0,0.0,0.678,0.021,993219,99.322
SeqPrep,gen_n1000000_l33_se_sp.fq.gz,1000000,33,1000000,1000000,0,0,6993,0.007024,0.0,0.0,0.699,0.021,993007,99.301
SeqPrep,gen_n1000000_l34_se_sp.fq.gz,1000000,34,1000000,1000000,0,0,7138,0.007171,0.0,0.0,0.714,0.021,992862,99.286
SeqPrep,gen_n1000000_l35_se_sp.fq.gz,1000000,35,1000000,1000000,0,0,7331,0.00736,0.0,0.0,0.733,0.021,992669,99.267
SeqPrep,gen_n1000000_l36_se_sp.fq.gz,1000000,36,1000000,1000000,0,0,7521,0.00755,0.0,0.0,0.752,0.021,992479,99.248
SeqPrep,gen_n1000000_l37_se_sp.fq.gz,1000000,37,1000000,1000000,0,0,7730,0.007766,0.0,0.0,0.773,0.021,992270,99.227
SeqPrep,gen_n1000000_l38_se_sp.fq.gz,1000000,38,1000000,1000000,0,0,8023,0.008059,0.0,0.0,0.802,0.021,991977,99.198
SeqPrep,gen_n1000000_l39_se_sp.fq.gz,1000000,39,1000000,1000000,0,0,8222,0.00827,0.0,0.0,0.822,0.021,991778,99.178
SeqPrep,gen_n1000000_l3_se_sp.fq.gz,1000000,3,1000000,1000000,0,0,1354,0.001354,0.0,0.0,0.135,0.045,998646,99.865
SeqPrep,gen_n1000000_l40_se_sp.fq.gz,1000000,40,1000000,1000000,0,0,8385,0.008426,0.0,0.0,0.839,0.021,991615,99.162
SeqPrep,gen_n1000000_l41_se_sp.fq.gz,1000000,41,1000000,1000000,0,0,8588,0.008636,0.0,0.0,0.859,0.021,991412,99.141
SeqPrep,gen_n1000000_l42_se_sp.fq.gz,1000000,42,1000000,1000000,0,0,8702,0.008735,0.0,0.0,0.87,0.021,991298,99.13
SeqPrep,gen_n1000000_l43_se_sp.fq.gz,1000000,43,1000000,1000000,0,0,9036,0.009076,0.0,0.0,0.904,0.021,990964,99.096
SeqPrep,gen_n1000000_l44_se_sp.fq.gz,1000000,44,1000000,1000000,0,0,9328,0.009359,0.0,0.0,0.933,0.021,990672,99.067
SeqPrep,gen_n1000000_l45_se_sp.fq.gz,1000000,45,1000000,1000000,0,0,9560,0.009588,0.0,0.0,0.956,0.021,990440,99.044
SeqPrep,gen_n1000000_l46_se_sp.fq.gz,1000000,46,1000000,1000000,0,0,9540,0.009581,0.0,0.0,0.954,0.021,990460,99.046
SeqPrep,gen_n1000000_l47_se_sp.fq.gz,1000000,47,1000000,1000000,0,0,9949,0.010008,0.0,0.0,0.995,0.021,990051,99.005
SeqPrep,gen_n1000000_l48_se_sp.fq.gz,1000000,48,1000000,1000000,0,0,9924,0.00997,0.0,0.0,0.992,0.021,990076,99.008
SeqPrep,gen_n1000000_l49_se_sp.fq.gz,1000000,49,1000000,1000000,0,0,10291,0.010345,0.0,0.0,1.029,0.021,989709,98.971
SeqPrep,gen_n1000000_l4_se_sp.fq.gz,1000000,4,1000000,1000000,0,0,1837,0.001838,0.0,0.0,0.184,0.046,998163,99.816
SeqPrep,gen_n1000000_l50_se_sp.fq.gz,1000000,50,1000000,1000000,0,0,10616,0.010662,0.0,0.0,1.062,0.021,989384,98.938
SeqPrep,gen_n1000000_l51_se_sp.fq.gz,1000000,51,1000000,1000000,0,0,10831,0.010887,0.0,0.0,1.083,0.021,989169,98.917
SeqPrep,gen_n1000000_l52_se_sp.fq.gz,1000000,52,1000000,1000000,0,0,10969,0.011032,0.0,0.0,1.097,0.021,989031,98.903
SeqPrep,gen_n1000000_l53_se_sp.fq.gz,1000000,53,1000000,1000000,0,0,11102,0.011159,0.0,0.0,1.11,0.021,988898,98.89
SeqPrep,gen_n1000000_l54_se_sp.fq.gz,1000000,54,1000000,1000000,0,0,11336,0.011408,0.0,0.0,1.134,0.021,988664,98.866
SeqPrep,gen_n1000000_l55_se_sp.fq.gz,1000000,55,1000000,1000000,0,0,11607,0.011688,0.0,0.0,1.161,0.021,988393,98.839
SeqPrep,gen_n1000000_l56_se_sp.fq.gz,1000000,56,1000000,1000000,0,0,11757,0.011831,0.0,0.0,1.176,0.021,988243,98.824
SeqPrep,gen_n1000000_l57_se_sp.fq.gz,1000000,57,1000000,1000000,0,0,12032,0.012097,0.0,0.0,1.203,0.021,987968,98.797
SeqPrep,gen_n1000000_l58_se_sp.fq.gz,1000000,58,1000000,1000000,0,0,12142,0.012231,0.0,0.0,1.214,0.021,987858,98.786
SeqPrep,gen_n1000000_l59_se_sp.fq.gz,1000000,59,1000000,1000000,0,0,12556,0.012636,0.0,0.0,1.256,0.021,987444,98.744
SeqPrep,gen_n1000000_l5_se_sp.fq.gz,1000000,5,1000000,1000000,0,0,2174,0.002175,0.0,0.0,0.217,0.043,997826,99.783
SeqPrep,gen_n1000000_l60_se_sp.fq.gz,1000000,60,1000000,1000000,0,0,12588,0.012676,0.0,0.0,1.259,0.021,987412,98.741
SeqPrep,gen_n1000000_l61_se_sp.fq.gz,1000000,61,1000000,1000000,0,0,12836,0.012908,0.0,0.0,1.284,0.021,987164,98.716
SeqPrep,gen_n1000000_l62_se_sp.fq.gz,1000000,62,1000000,1000000,0,0,12915,0.012999,0.0,0.0,1.291,0.021,987085,98.709
SeqPrep,gen_n1000000_l63_se_sp.fq.gz,1000000,63,1000000,1000000,0,0,13290,0.013395,0.0,0.0,1.329,0.021,986710,98.671
SeqPrep,gen_n1000000_l64_se_sp.fq.gz,1000000,64,1000000,1000000,0,0,13523,0.013615,0.0,0.0,1.352,0.021,986477,98.648
SeqPrep,gen_n1000000_l65_se_sp.fq.gz,1000000,65,1000000,1000000,0,0,13476,0.013577,0.0,0.0,1.348,0.021,986524,98.652
SeqPrep,gen_n1000000_l66_se_sp.fq.gz,1000000,66,1000000,1000000,0,0,13888,0.013984,0.0,0.0,1.389,0.021,986112,98.611
SeqPrep,gen_n1000000_l67_se_sp.fq.gz,1000000,67,1000000,1000000,0,0,14212,0.0143,0.0,0.0,1.421,0.021,985788,98.579
SeqPrep,gen_n1000000_l68_se_sp.fq.gz,1000000,68,1000000,1000000,0,0,14416,0.014518,0.0,0.0,1.442,0.021,985584,98.558
SeqPrep,gen_n1000000_l69_se_sp.fq.gz,1000000,69,1000000,1000000,0,0,14421,0.014523,0.0,0.0,1.442,0.021,985579,98.558
SeqPrep,gen_n1000000_l6_se_sp.fq.gz,1000000,6,1000000,1000000,0,0,2313,0.002314,0.0,0.0,0.231,0.039,997687,99.769
SeqPrep,gen_n1000000_l70_se_sp.fq.gz,1000000,70,1000000,1000000,0,0,14895,0.014998,0.0,0.0,1.49,0.021,985105,98.511
SeqPrep,gen_n1000000_l71_se_sp.fq.gz,1000000,71,1000000,1000000,0,0,14964,0.015076,0.0,0.0,1.496,0.021,985036,98.504
SeqPrep,gen_n1000000_l72_se_sp.fq.gz,1000000,72,1000000,1000000,0,0,15279,0.0154,0.0,0.0,1.528,0.021,984721,98.472
SeqPrep,gen_n1000000_l73_se_sp.fq.gz,1000000,73,1000000,1000000,0,0,15525,0.015628,0.0,0.0,1.552,0.021,984475,98.448
SeqPrep,gen_n1000000_l74_se_sp.fq.gz,1000000,74,1000000,1000000,0,0,15626,0.01574,0.0,0.0,1.563,0.021,984374,98.437
SeqPrep,gen_n1000000_l75_se_sp.fq.gz,1000000,75,1000000,1000000,0,0,15904,0.01604,0.0,0.0,1.59,0.021,984096,98.41
SeqPrep,gen_n1000000_l76_se_sp.fq.gz,1000000,76,1000000,1000000,0,0,16160,0.016274,0.0,0.0,1.616,0.021,983840,98.384
SeqPrep,gen_n1000000_l77_se_sp.fq.gz,1000000,77,1000000,1000000,0,0,16284,0.016425,0.0,0.0,1.628,0.021,983716,98.372
SeqPrep,gen_n1000000_l78_se_sp.fq.gz,1000000,78,1000000,1000000,0,0,16571,0.016725,0.0,0.0,1.657,0.021,983429,98.343
SeqPrep,gen_n1000000_l79_se_sp.fq.gz,1000000,79,1000000,1000000,0,0,16678,0.016821,0.0,0.0,1.668,0.021,983322,98.332
SeqPrep,gen_n1000000_l7_se_sp.fq.gz,1000000,7,1000000,1000000,0,0,2360,0.002361,0.0,0.0,0.236,0.034,997640,99.764
SeqPrep,gen_n1000000_l80_se_sp.fq.gz,1000000,80,1000000,1000000,0,0,17151,0.017304,0.0,0.0,1.715,0.022,982849,98.285
SeqPrep,gen_n1000000_l81_se_sp.fq.gz,1000000,81,1000000,1000000,0,0,17350,0.017508,0.0,0.0,1.735,0.022,982650,98.265
SeqPrep,gen_n1000000_l82_se_sp.fq.gz,1000000,82,1000000,1000000,0,0,17446,0.017601,0.0,0.0,1.745,0.021,982554,98.255
SeqPrep,gen_n1000000_l83_se_sp.fq.gz,1000000,83,1000000,1000000,0,0,17669,0.017838,0.0,0.0,1.767,0.021,982331,98.233
SeqPrep,gen_n1000000_l84_se_sp.fq.gz,1000000,84,1000000,1000000,0,0,18017,0.018179,0.0,0.0,1.802,0.022,981983,98.198
SeqPrep,gen_n1000000_l85_se_sp.fq.gz,1000000,85,1000000,1000000,0,0,18293,0.018466,0.0,0.0,1.829,0.022,981707,98.171
SeqPrep,gen_n1000000_l86_se_sp.fq.gz,1000000,86,1000000,1000000,0,0,18443,0.018628,0.0,0.0,1.844,0.022,981557,98.156
SeqPrep,gen_n1000000_l87_se_sp.fq.gz,1000000,87,1000000,1000000,0,0,18715,0.018892,0.0,0.0,1.871,0.022,981285,98.129
SeqPrep,gen_n1000000_l88_se_sp.fq.gz,1000000,88,1000000,1000000,0,0,18977,0.019144,0.0,0.0,1.898,0.022,981023,98.102
SeqPrep,gen_n1000000_l89_se_sp.fq.gz,1000000,89,1000000,1000000,0,0,19206,0.019411,0.0,0.0,1.921,0.022,980794,98.079
SeqPrep,gen_n1000000_l8_se_sp.fq.gz,1000000,8,1000000,1000000,0,0,2307,0.002309,0.0,0.0,0.231,0.029,997693,99.769
SeqPrep,gen_n1000000_l90_se_sp.fq.gz,1000000,90,1000000,1000000,0,0,19438,0.019624,0.0,0.0,1.944,0.022,980562,98.056
SeqPrep,gen_n1000000_l91_se_sp.fq.gz,1000000,91,1000000,1000000,0,0,19682,0.019859,0.0,0.0,1.968,0.022,980318,98.032
SeqPrep,gen_n1000000_l92_se_sp.fq.gz,1000000,92,1000000,1000000,0,0,19967,0.020185,0.0,0.0,1.997,0.022,980033,98.003
SeqPrep,gen_n1000000_l93_se_sp.fq.gz,1000000,93,1000000,1000000,0,0,20141,0.020318,0.0,0.0,2.014,0.022,979859,97.986
SeqPrep,gen_n1000000_l94_se_sp.fq.gz,1000000,94,1000000,1000000,0,0,20345,0.020535,0.0,0.0,2.034,0.022,979655,97.966
SeqPrep,gen_n1000000_l95_se_sp.fq.gz,1000000,95,1000000,1000000,0,0,20572,0.020794,0.0,0.0,2.057,0.022,979428,97.943
SeqPrep,gen_n1000000_l96_se_sp.fq.gz,1000000,96,1000000,1000000,0,0,20780,0.020981,0.0,0.0,2.078,0.022,979220,97.922
SeqPrep,gen_n1000000_l97_se_sp.fq.gz,1000000,97,1000000,1000000,0,0,21232,0.021456,0.0,0.0,2.123,0.022,978768,97.877
SeqPrep,gen_n1000000_l98_se_sp.fq.gz,1000000,98,1000000,1000000,0,0,21593,0.021798,0.0,0.0,2.159,0.022,978407,97.841
SeqPrep,gen_n1000000_l99_se_sp.fq.gz,1000000,99,1000000,1000000,0,0,21637,0.02188,0.0,0.0,2.164,0.022,978363,97.836
SeqPrep,gen_n1000000_l9_se_sp.fq.gz,1000000,9,1000000,1000000,0,0,2340,0.002341,0.0,0.0,0.234,0.026,997660,99.766
AdapterRemoval,gen_n1000000_l1000_ar2.collapsed.gz,1000000,1000,1000000,60375,939625,60375,60375,829.9935900621118,93.963,6.037,100.0,82.999,0,0.0
AdapterRemoval,gen_n1000000_l100_ar2.collapsed.gz,1000000,100,1000000,1000000,0,0,22081,0.022332,0.0,0.0,2.208,0.022,977919,97.792
AdapterRemoval,gen_n1000000_l101_ar2.collapsed.gz,1000000,101,1000000,1000000,0,0,22121,0.022366,0.0,0.0,2.212,0.022,977879,97.788
AdapterRemoval,gen_n1000000_l102_ar2.collapsed.gz,1000000,102,1000000,1000000,0,0,22598,0.022888,0.0,0.0,2.26,0.022,977402,97.74
AdapterRemoval,gen_n1000000_l103_ar2.collapsed.gz,1000000,103,1000000,1000000,0,0,22394,0.022641,0.0,0.0,2.239,0.022,977606,97.761
AdapterRemoval,gen_n1000000_l104_ar2.collapsed.gz,1000000,104,1000000,1000000,0,0,22989,0.023248,0.0,0.0,2.299,0.022,977011,97.701
AdapterRemoval,gen_n1000000_l105_ar2.collapsed.gz,1000000,105,1000000,1000000,0,0,23062,0.023344,0.0,0.0,2.306,0.022,976938,97.694
AdapterRemoval,gen_n1000000_l106_ar2.collapsed.gz,1000000,106,1000000,1000000,0,0,23494,0.023753,0.0,0.0,2.349,0.022,976506,97.651
AdapterRemoval,gen_n1000000_l107_ar2.collapsed.gz,1000000,107,1000000,1000000,0,0,23279,0.023536,0.0,0.0,2.328,0.022,976721,97.672
AdapterRemoval,gen_n1000000_l108_ar2.collapsed.gz,1000000,108,1000000,1000000,0,0,24421,0.024682,0.0,0.0,2.442,0.023,975579,97.558
AdapterRemoval,gen_n1000000_l109_ar2.collapsed.gz,1000000,109,1000000,1000000,0,0,24266,0.024546,0.0,0.0,2.427,0.023,975734,97.573
AdapterRemoval,gen_n1000000_l10_ar2.collapsed.gz,1000000,10,1000000,1000000,0,0,2324,0.002327,0.0,0.0,0.232,0.023,997676,99.768
AdapterRemoval,gen_n1000000_l110_ar2.collapsed.gz,1000000,110,1000000,1000000,0,0,24383,0.024713,0.0,0.0,2.438,0.022,975617,97.562
AdapterRemoval,gen_n1000000_l111_ar2.collapsed.gz,1000000,111,1000000,1000000,0,0,24767,0.025094,0.0,0.0,2.477,0.023,975233,97.523
AdapterRemoval,gen_n1000000_l112_ar2.collapsed.gz,1000000,112,1000000,1000000,0,0,24547,0.024836,0.0,0.0,2.455,0.022,975453,97.545
AdapterRemoval,gen_n1000000_l113_ar2.collapsed.gz,1000000,113,1000000,1000000,0,0,25221,0.025503,0.0,0.0,2.522,0.023,974779,97.478
AdapterRemoval,gen_n1000000_l114_ar2.collapsed.gz,1000000,114,1000000,1000000,0,0,25388,0.025733,0.0,0.0,2.539,0.023,974612,97.461
AdapterRemoval,gen_n1000000_l115_ar2.collapsed.gz,1000000,115,1000000,1000000,0,0,25725,0.026046,0.0,0.0,2.573,0.023,974275,97.427
AdapterRemoval,gen_n1000000_l116_ar2.collapsed.gz,1000000,116,1000000,1000000,0,0,25849,0.026153,0.0,0.0,2.585,0.023,974151,97.415
AdapterRemoval,gen_n1000000_l117_ar2.collapsed.gz,1000000,117,1000000,1000000,0,0,26270,0.026597,0.0,0.0,2.627,0.023,973730,97.373
AdapterRemoval,gen_n1000000_l118_ar2.collapsed.gz,1000000,118,1000000,1000000,0,0,26483,0.026874,0.0,0.0,2.648,0.023,973517,97.352
AdapterRemoval,gen_n1000000_l119_ar2.collapsed.gz,1000000,119,1000000,1000000,0,0,26662,0.026999,0.0,0.0,2.666,0.023,973338,97.334
AdapterRemoval,gen_n1000000_l11_ar2.collapsed.gz,1000000,11,1000000,1000000,0,0,2510,0.002512,0.0,0.0,0.251,0.023,997490,99.749
AdapterRemoval,gen_n1000000_l120_ar2.collapsed.gz,1000000,120,1000000,1000000,0,0,27149,0.027525,0.0,0.0,2.715,0.023,972851,97.285
AdapterRemoval,gen_n1000000_l121_ar2.collapsed.gz,1000000,121,1000000,1000000,0,0,27517,0.027907,0.0,0.0,2.752,0.023,972483,97.248
AdapterRemoval,gen_n1000000_l122_ar2.collapsed.gz,1000000,122,1000000,1000000,0,0,27858,0.028272,0.0,0.0,2.786,0.023,972142,97.214
AdapterRemoval,gen_n1000000_l123_ar2.collapsed.gz,1000000,123,1000000,1000000,0,0,28315,0.028722,0.0,0.0,2.832,0.023,971685,97.169
AdapterRemoval,gen_n1000000_l124_ar2.collapsed.gz,1000000,124,1000000,1000000,0,0,28075,0.0285,0.0,0.0,2.808,0.023,971925,97.193
AdapterRemoval,gen_n1000000_l125_ar2.collapsed.gz,1000000,125,1000000,1000000,0,0,28675,0.029111,0.0,0.0,2.867,0.023,971325,97.132
AdapterRemoval,gen_n1000000_l126_ar2.collapsed.gz,1000000,126,1000000,1000000,0,0,31120,0.031618,0.0,0.0,3.112,0.025,968880,96.888
AdapterRemoval,gen_n1000000_l127_ar2.collapsed.gz,1000000,127,1000000,1000000,0,1,33415,0.033971,0.0,0.0,3.341,0.027,966585,96.659
AdapterRemoval,gen_n1000000_l128_ar2.collapsed.gz,1000000,128,1000000,1000000,0,2,35565,0.036198,0.0,0.0,3.556,0.028,964435,96.444
AdapterRemoval,gen_n1000000_l129_ar2.collapsed.gz,1000000,129,1000000,1000000,0,17,38526,0.039387,0.0,0.002,3.853,0.031,961474,96.147
AdapterRemoval,gen_n1000000_l12_ar2.collapsed.gz,1000000,12,1000000,1000000,0,0,2629,0.002631,0.0,0.0,0.263,0.022,997371,99.737
AdapterRemoval,gen_n1000000_l130_ar2.collapsed.gz,1000000,130,1000000,1000000,0,28,41854,0.04292,0.0,0.003,4.185,0.033,958146,95.815
AdapterRemoval,gen_n1000000_l131_ar2.collapsed.gz,1000000,131,1000000,1000000,0,25,44612,0.045737,0.0,0.003,4.461,0.035,955388,95.539
AdapterRemoval,gen_n1000000_l132_ar2.collapsed.gz,1000000,132,1000000,1000000,0,28,47165,0.048481,0.0,0.003,4.716,0.037,952835,95.284
AdapterRemoval,gen_n1000000_l133_ar2.collapsed.gz,1000000,133,1000000,1000000,0,30,49253,0.050629,0.0,0.003,4.925,0.038,950747,95.075
AdapterRemoval,gen_n1000000_l134_ar2.collapsed.gz,1000000,134,1000000,1000000,0,31,51754,0.05333,0.0,0.003,5.175,0.04,948246,94.825
AdapterRemoval,gen_n1000000_l135_ar2.collapsed.gz,1000000,135,1000000,1000000,0,25,53821,0.055503,0.0,0.003,5.382,0.041,946179,94.618
AdapterRemoval,gen_n1000000_l136_ar2.collapsed.gz,1000000,136,1000000,1000000,0,30,56243,0.058154,0.0,0.003,5.624,0.043,943757,94.376
AdapterRemoval,gen_n1000000_l137_ar2.collapsed.gz,1000000,137,1000000,1000000,0,32,58734,0.06087,0.0,0.003,5.873,0.044,941266,94.127
AdapterRemoval,gen_n1000000_l138_ar2.collapsed.gz,1000000,138,1000000,1000000,0,30,61039,0.063297,0.0,0.003,6.104,0.046,938961,93.896
AdapterRemoval,gen_n1000000_l139_ar2.collapsed.gz,1000000,139,1000000,1000000,0,38,63136,0.065668,0.0,0.004,6.314,0.047,936864,93.686
AdapterRemoval,gen_n1000000_l13_ar2.collapsed.gz,1000000,13,1000000,1000000,0,0,2860,0.002868,0.0,0.0,0.286,0.022,997140,99.714
AdapterRemoval,gen_n1000000_l140_ar2.collapsed.gz,1000000,140,1000000,1000000,0,50,65273,0.068155,0.0,0.005,6.527,0.049,934727,93.473
AdapterRemoval,gen_n1000000_l141_ar2.collapsed.gz,1000000,141,1000000,1000000,0,66,67818,0.071212,0.0,0.007,6.782,0.051,932182,93.218
AdapterRemoval,gen_n1000000_l142_ar2.collapsed.gz,1000000,142,1000000,1000000,0,90,70145,0.074267,0.0,0.009,7.014,0.052,929855,92.986
AdapterRemoval,gen_n1000000_l143_ar2.collapsed.gz,1000000,143,1000000,1000000,0,137,72613,0.077958,0.0,0.014,7.261,0.055,927387,92.739
AdapterRemoval,gen_n1000000_l144_ar2.collapsed.gz,1000000,144,1000000,1000000,0,154,75158,0.081489,0.0,0.015,7.516,0.057,924842,92.484
AdapterRemoval,gen_n1000000_l145_ar2.collapsed.gz,1000000,145,1000000,1000000,0,170,76670,0.083429,0.0,0.017,7.667,0.058,923330,92.333
AdapterRemoval,gen_n1000000_l146_ar2.collapsed.gz,1000000,146,1000000,1000000,0,216,79521,0.087804,0.0,0.022,7.952,0.06,920479,92.048
AdapterRemoval,gen_n1000000_l147_ar2.collapsed.gz,1000000,147,1000000,1000000,0,264,81683,0.091675,0.0,0.026,8.168,0.062,918317,91.832
AdapterRemoval,gen_n1000000_l148_ar2.collapsed.gz,1000000,148,1000000,1000000,0,289,83970,0.094933,0.0,0.029,8.397,0.064,916030,91.603
AdapterRemoval,gen_n1000000_l149_ar2.collapsed.gz,1000000,149,1000000,1000000,0,371,86365,0.099832,0.0,0.037,8.636,0.067,913635,91.364
AdapterRemoval,gen_n1000000_l14_ar2.collapsed.gz,1000000,14,1000000,1000000,0,0,3022,0.003026,0.0,0.0,0.302,0.022,996978,99.698
AdapterRemoval,gen_n1000000_l150_ar2.collapsed.gz,1000000,150,1000000,1000000,0,447,88648,0.10469,0.0,0.045,8.865,0.07,911352,91.135
AdapterRemoval,gen_n1000000_l151_ar2.collapsed.gz,1000000,151,1000000,1000000,0,439,91222,0.107731,0.0,0.044,9.122,0.071,908778,90.878
AdapterRemoval,gen_n1000000_l152_ar2.collapsed.gz,1000000,152,1000000,1000000,0,532,93222,0.112713,0.0,0.053,9.322,0.074,906778,90.678
AdapterRemoval,gen_n1000000_l153_ar2.collapsed.gz,1000000,153,1000000,1000000,0,597,95951,0.118111,0.0,0.06,9.595,0.077,904049,90.405
AdapterRemoval,gen_n1000000_l154_ar2.collapsed.gz,1000000,154,1000000,1000000,0,649,98435,0.122827,0.0,0.065,9.843,0.08,901565,90.156
AdapterRemoval,gen_n1000000_l155_ar2.collapsed.gz,1000000,155,1000000,1000000,0,680,100256,0.126244,0.0,0.068,10.026,0.081,899744,89.974
AdapterRemoval,gen_n1000000_l156_ar2.collapsed.gz,1000000,156,1000000,1000000,0,755,102590,0.131683,0.0,0.075,10.259,0.084,897410,89.741
AdapterRemoval,gen_n1000000_l157_ar2.collapsed.gz,1000000,157,1000000,1000000,0,874,105305,0.139431,0.0,0.087,10.53,0.089,894695,89.469
AdapterRemoval,gen_n1000000_l158_ar2.collapsed.gz,1000000,158,1000000,1000000,0,976,108086,0.146338,0.0,0.098,10.809,0.093,891914,89.191
AdapterRemoval,gen_n1000000_l159_ar2.collapsed.gz,1000000,159,1000000,1000000,0,1050,109736,0.152565,0.0,0.105,10.974,0.096,890264,89.026
AdapterRemoval,gen_n1000000_l15_ar2.collapsed.gz,1000000,15,1000000,1000000,0,0,3245,0.003248,0.0,0.0,0.325,0.022,996755,99.675
AdapterRemoval,gen_n1000000_l160_ar2.collapsed.gz,1000000,160,1000000,1000000,0,1153,112395,0.159585,0.0,0.115,11.239,0.1,887605,88.76
AdapterRemoval,gen_n1000000_l161_ar2.collapsed.gz,1000000,161,1000000,1000000,0,1359,114505,0.170793,0.0,0.136,11.45,0.106,885495,88.55
AdapterRemoval,gen_n1000000_l162_ar2.collapsed.gz,1000000,162,1000000,1000000,0,1458,116805,0.177971,0.0,0.146,11.681,0.11,883195,88.319
AdapterRemoval,gen_n1000000_l163_ar2.collapsed.gz,1000000,163,1000000,1000000,0,1610,119669,0.188162,0.0,0.161,11.967,0.115,880331,88.033
AdapterRemoval,gen_n1000000_l164_ar2.collapsed.gz,1000000,164,1000000,1000000,0,1899,121558,0.203538,0.0,0.19,12.156,0.124,878442,87.844
AdapterRemoval,gen_n1000000_l165_ar2.collapsed.gz,1000000,165,1000000,1000000,0,2042,124598,0.213668,0.0,0.204,12.46,0.129,875402,87.54
AdapterRemoval,gen_n1000000_l166_ar2.collapsed.gz,1000000,166,1000000,1000000,0,2425,127471,0.23542,0.0,0.242,12.747,0.142,872529,87.253
AdapterRemoval,gen_n1000000_l167_ar2.collapsed.gz,1000000,167,1000000,1000000,0,2727,129426,0.252685,0.0,0.273,12.943,0.151,870574,87.057
AdapterRemoval,gen_n1000000_l168_ar2.collapsed.gz,1000000,168,1000000,1000000,0,2896,131872,0.264051,0.0,0.29,13.187,0.157,868128,86.813
AdapterRemoval,gen_n1000000_l169_ar2.collapsed.gz,1000000,169,1000000,1000000,0,3124,134316,0.278766,0.0,0.312,13.432,0.165,865684,86.568
AdapterRemoval,gen_n1000000_l16_ar2.collapsed.gz,1000000,16,1000000,1000000,0,0,3427,0.003431,0.0,0.0,0.343,0.021,996573,99.657
AdapterRemoval,gen_n1000000_l170_ar2.collapsed.gz,1000000,170,1000000,1000000,0,3452,136805,0.29892,0.0,0.345,13.681,0.176,863195,86.32
AdapterRemoval,gen_n1000000_l171_ar2.collapsed.gz,1000000,171,1000000,1000000,0,3750,139429,0.317537,0.0,0.375,13.943,0.186,860571,86.057
AdapterRemoval,gen_n1000000_l172_ar2.collapsed.gz,1000000,172,1000000,1000000,0,3980,141767,0.331545,0.0,0.398,14.177,0.193,858233,85.823
AdapterRemoval,gen_n1000000_l173_ar2.collapsed.gz,1000000,173,1000000,1000000,0,4406,144231,0.358122,0.0,0.441,14.423,0.207,855769,85.577
AdapterRemoval,gen_n1000000_l174_ar2.collapsed.gz,1000000,174,1000000,1000000,0,4881,147671,0.389857,0.0,0.488,14.767,0.224,852329,85.233
AdapterRemoval,gen_n1000000_l175_ar2.collapsed.gz,1000000,175,1000000,1000000,0,5498,150584,0.425727,0.0,0.55,15.058,0.243,849416,84.942
AdapterRemoval,gen_n1000000_l176_ar2.collapsed.gz,1000000,176,1000000,1000000,0,5966,152781,0.453545,0.0,0.597,15.278,0.258,847219,84.722
AdapterRemoval,gen_n1000000_l177_ar2.collapsed.gz,1000000,177,1000000,1000000,0,6288,155622,0.475006,0.0,0.629,15.562,0.268,844378,84.438
AdapterRemoval,gen_n1000000_l178_ar2.collapsed.gz,1000000,178,1000000,1000000,0,6745,157927,0.503429,0.0,0.674,15.793,0.283,842073,84.207
AdapterRemoval,gen_n1000000_l179_ar2.collapsed.gz,1000000,179,1000000,1000000,0,7163,160615,0.533215,0.0,0.716,16.062,0.298,839385,83.939
AdapterRemoval,gen_n1000000_l17_ar2.collapsed.gz,1000000,17,1000000,1000000,0,0,3638,0.003646,0.0,0.0,0.364,0.021,996362,99.636
AdapterRemoval,gen_n1000000_l180_ar2.collapsed.gz,1000000,180,1000000,1000000,0,7899,163783,0.578672,0.0,0.79,16.378,0.321,836217,83.622
AdapterRemoval,gen_n1000000_l181_ar2.collapsed.gz,1000000,181,1000000,1000000,0,8333,166031,0.607777,0.0,0.833,16.603,0.336,833969,83.397
AdapterRemoval,gen_n1000000_l182_ar2.collapsed.gz,1000000,182,1000000,1000000,0,8964,169375,0.648051,0.0,0.896,16.938,0.356,830625,83.062
