program,type,qs1,qs2,new_nt,new_qs
bbmerge,mismatch,11,27,s2,16
bbmerge,mismatch,11,28,s2,17
bbmerge,mismatch,11,29,s2,18
bbmerge,mismatch,11,30,s2,19
bbmerge,mismatch,11,31,s2,20
bbmerge,mismatch,11,32,s2,21
bbmerge,mismatch,11,33,s2,22
bbmerge,mismatch,11,34,s2,23
bbmerge,mismatch,11,35,s2,24
bbmerge,mismatch,11,36,s2,25
bbmerge,mismatch,11,37,s2,26
bbmerge,mismatch,11,38,s2,27
bbmerge,mismatch,11,39,s2,28
bbmerge,mismatch,11,40,s2,29
bbmerge,mismatch,11,41,s2,30
bbmerge,mismatch,12,0,s1,10
bbmerge,mismatch,12,1,s1,10
bbmerge,mismatch,12,2,s1,10
bbmerge,mismatch,12,3,s1,9
bbmerge,mismatch,12,4,s1,8
bbmerge,mismatch,12,5,s1,7
bbmerge,mismatch,12,6,s1,6
bbmerge,mismatch,12,7,s1,5
bbmerge,mismatch,12,8,s1,4
bbmerge,mismatch,12,9,s1,3
bbmerge,mismatch,12,10,s1,2
bbmerge,mismatch,12,11,s1,1
bbmerge,mismatch,12,12,N,0
bbmerge,mismatch,12,13,s2,1
bbmerge,mismatch,12,14,s2,2
bbmerge,mismatch,12,15,s2,3
bbmerge,mismatch,12,16,s2,4
bbmerge,mismatch,12,17,s2,5
bbmerge,mismatch,12,18,s2,6
bbmerge,mismatch,12,19,s2,7
bbmerge,mismatch,12,20,s2,8
bbmerge,mismatch,12,21,s2,9
bbmerge,mismatch,12,22,s2,10
bbmerge,mismatch,12,23,s2,11
bbmerge,mismatch,12,24,s2,12
bbmerge,mismatch,12,25,s2,13
bbmerge,mismatch,12,26,s2,14
bbmerge,mismatch,12,27,s2,15
bbmerge,mismatch,12,28,s2,16
bbmerge,mismatch,12,29,s2,17
bbmerge,mismatch,12,30,s2,18
bbmerge,mismatch,12,31,s2,19
bbmerge,mismatch,12,32,s2,20
bbmerge,mismatch,12,33,s2,21
bbmerge,mismatch,12,34,s2,22
bbmerge,mismatch,12,35,s2,23
bbmerge,mismatch,12,36,s2,24
bbmerge,mismatch,12,37,s2,25
bbmerge,mismatch,12,38,s2,26
bbmerge,mismatch,12,39,s2,27
bbmerge,mismatch,12,40,s2,28
bbmerge,mismatch,12,41,s2,29
bbmerge,mismatch,13,0,s1,11
bbmerge,mismatch,13,1,s1,11
bbmerge,mismatch,13,2,s1,11
bbmerge,mismatch,13,3,s1,10
bbmerge,mismatch,13,4,s1,9
bbmerge,mismatch,13,5,s1,8
bbmerge,mismatch,13,6,s1,7
bbmerge,mismatch,13,7,s1,6
bbmerge,mismatch,13,8,s1,5
bbmerge,mismatch,13,9,s1,4
bbmerge,mismatch,13,10,s1,3
bbmerge,mismatch,13,11,s1,2
bbmerge,mismatch,13,12,s1,1
bbmerge,mismatch,13,13,N,0
bbmerge,mismatch,13,14,s2,1
bbmerge,mismatch,13,15,s2,2
bbmerge,mismatch,13,16,s2,3
bbmerge,mismatch,13,17,s2,4
bbmerge,mismatch,13,18,s2,5
bbmerge,mismatch,13,19,s2,6
bbmerge,mismatch,13,20,s2,7
bbmerge,mismatch,13,21,s2,8
bbmerge,mismatch,13,22,s2,9
bbmerge,mismatch,13,23,s2,10
bbmerge,mismatch,13,24,s2,11
bbmerge,mismatch,13,25,s2,12
bbmerge,mismatch,13,26,s2,13
bbmerge,mismatch,13,27,s2,14
bbmerge,mismatch,13,28,s2,15
bbmerge,mismatch,13,29,s2,16
bbmerge,mismatch,13,30,s2,17
bbmerge,mismatch,13,31,s2,18
bbmerge,mismatch,13,32,s2,19
bbmerge,mismatch,13,33,s2,20
bbmerge,mismatch,13,34,s2,21
bbmerge,mismatch,13,35,s2,22
bbmerge,mismatch,13,36,s2,23
bbmerge,mismatch,13,37,s2,24
bbmerge,mismatch,13,38,s2,25
bbmerge,mismatch,13,39,s2,26
bbmerge,mismatch,13,40,s2,27
bbmerge,mismatch,13,41,s2,28
bbmerge,mismatch,14,0,s1,12
bbmerge,mismatch,14,1,s1,12
bbmerge,mismatch,14,2,s1,12
bbmerge,mismatch,14,3,s1,11
bbmerge,mismatch,14,4,s1,10
bbmerge,mismatch,14,5,s1,9
bbmerge,mismatch,14,6,s1,8
bbmerge,mismatch,14,7,s1,7
bbmerge,mismatch,14,8,s1,6
bbmerge,mismatch,14,9,s1,5
bbmerge,mismatch,14,10,s1,4
bbmerge,mismatch,14,11,s1,3
bbmerge,mismatch,14,12,s1,2
bbmerge,mismatch,14,13,s1,1
bbmerge,mismatch,14,14,N,0
bbmerge,mismatch,14,15,s2,1
bbmerge,mismatch,14,16,s2,2
bbmerge,mismatch,14,17,s2,3
bbmerge,mismatch,14,18,s2,4
bbmerge,mismatch,14,19,s2,5
bbmerge,mismatch,14,20,s2,6
bbmerge,mismatch,14,21,s2,7
bbmerge,mismatch,14,22,s2,8
bbmerge,mismatch,14,23,s2,9
bbmerge,mismatch,14,24,s2,10
bbmerge,mismatch,14,25,s2,11
bbmerge,mismatch,14,26,s2,12
bbmerge,mismatch,14,27,s2,13
bbmerge,mismatch,14,28,s2,14
bbmerge,mismatch,14,29,s2,15
bbmerge,mismatch,14,30,s2,16
bbmerge,mismatch,14,31,s2,17
bbmerge,mismatch,14,32,s2,18
bbmerge,mismatch,14,33,s2,19
bbmerge,mismatch,14,34,s2,20
bbmerge,mismatch,14,35,s2,21
bbmerge,mismatch,14,36,s2,22
bbmerge,mismatch,14,37,s2,23
bbmerge,mismatch,14,38,s2,24
bbmerge,mismatch,14,39,s2,25
bbmerge,mismatch,14,40,s2,26
bbmerge,mismatch,14,41,s2,27
bbmerge,mismatch,15,0,s1,13
bbmerge,mismatch,15,1,s1,13
bbmerge,mismatch,15,2,s1,13
bbmerge,mismatch,15,3,s1,12
bbmerge,mismatch,15,4,s1,11
bbmerge,mismatch,15,5,s1,10
bbmerge,mismatch,15,6,s1,9
bbmerge,mismatch,15,7,s1,8
bbmerge,mismatch,15,8,s1,7
bbmerge,mismatch,15,9,s1,6
bbmerge,mismatch,15,10,s1,5
bbmerge,mismatch,15,11,s1,4
bbmerge,mismatch,15,12,s1,3
bbmerge,mismatch,15,13,s1,2
bbmerge,mismatch,15,14,s1,1
bbmerge,mismatch,15,15,N,0
bbmerge,mismatch,15,16,s2,1
bbmerge,mismatch,15,17,s2,2
bbmerge,mismatch,15,18,s2,3
bbmerge,mismatch,15,19,s2,4
bbmerge,mismatch,15,20,s2,5
bbmerge,mismatch,15,21,s2,6
bbmerge,mismatch,15,22,s2,7
bbmerge,mismatch,15,23,s2,8
bbmerge,mismatch,15,24,s2,9
bbmerge,mismatch,15,25,s2,10
bbmerge,mismatch,15,26,s2,11
bbmerge,mismatch,15,27,s2,12
bbmerge,mismatch,15,28,s2,13
bbmerge,mismatch,15,29,s2,14
bbmerge,mismatch,15,30,s2,15
bbmerge,mismatch,15,31,s2,16
bbmerge,mismatch,15,32,s2,17
bbmerge,mismatch,15,33,s2,18
bbmerge,mismatch,15,34,s2,19
bbmerge,mismatch,15,35,s2,20
bbmerge,mismatch,15,36,s2,21
bbmerge,mismatch,15,37,s2,22
bbmerge,mismatch,15,38,s2,23
bbmerge,mismatch,15,39,s2,24
bbmerge,mismatch,15,40,s2,25
bbmerge,mismatch,15,41,s2,26
bbmerge,mismatch,16,0,s1,14
bbmerge,mismatch,16,1,s1,14
bbmerge,mismatch,16,2,s1,14
bbmerge,mismatch,16,3,s1,13
bbmerge,mismatch,16,4,s1,12
bbmerge,mismatch,16,5,s1,11
bbmerge,mismatch,16,6,s1,10
bbmerge,mismatch,16,7,s1,9
bbmerge,mismatch,16,8,s1,8
bbmerge,mismatch,16,9,s1,7
bbmerge,mismatch,16,10,s1,6
bbmerge,mismatch,16,11,s1,5
bbmerge,mismatch,16,12,s1,4
bbmerge,mismatch,16,13,s1,3
bbmerge,mismatch,16,14,s1,2
bbmerge,mismatch,16,15,s1,1
bbmerge,mismatch,16,16,N,0
bbmerge,mismatch,16,17,s2,1
bbmerge,mismatch,16,18,s2,2
bbmerge,mismatch,16,19,s2,3
bbmerge,mismatch,16,20,s2,4
bbmerge,mismatch,16,21,s2,5
bbmerge,mismatch,16,22,s2,6
bbmerge,mismatch,16,23,s2,7
bbmerge,mismatch,16,24,s2,8
bbmerge,mismatch,16,25,s2,9
bbmerge,mismatch,16,26,s2,10
bbmerge,mismatch,16,27,s2,11
bbmerge,mismatch,16,28,s2,12
bbmerge,mismatch,16,29,s2,13
bbmerge,mismatch,16,30,s2,14
bbmerge,mismatch,16,31,s2,15
bbmerge,mismatch,16,32,s2,16
bbmerge,mismatch,16,33,s2,17
bbmerge,mismatch,16,34,s2,18
bbmerge,mismatch,16,35,s2,19
bbmerge,mismatch,16,36,s2,20
bbmerge,mismatch,16,37,s2,21
bbmerge,mismatch,16,38,s2,22
bbmerge,mismatch,16,39,s2,23
bbmerge,mismatch,16,40,s2,24
bbmerge,mismatch,16,41,s2,25
bbmerge,mismatch,17,0,s1,15
bbmerge,mismatch,17,1,s1,15
bbmerge,mismatch,17,2,s1,15
bbmerge,mismatch,17,3,s1,14
bbmerge,mismatch,17,4,s1,13
bbmerge,mismatch,17,5,s1,12
bbmerge,mismatch,17,6,s1,11
bbmerge,mismatch,17,7,s1,10
bbmerge,mismatch,17,8,s1,9
bbmerge,mismatch,17,9,s1,8
bbmerge,mismatch,17,10,s1,7
bbmerge,mismatch,17,11,s1,6
bbmerge,mismatch,17,12,s1,5
bbmerge,mismatch,17,13,s1,4
bbmerge,mismatch,17,14,s1,3
bbmerge,mismatch,17,15,s1,2
bbmerge,mismatch,17,16,s1,1
bbmerge,mismatch,17,17,N,0
bbmerge,mismatch,17,18,s2,1
bbmerge,mismatch,17,19,s2,2
bbmerge,mismatch,17,20,s2,3
bbmerge,mismatch,17,21,s2,4
bbmerge,mismatch,17,22,s2,5
bbmerge,mismatch,17,23,s2,6
bbmerge,mismatch,17,24,s2,7
bbmerge,mismatch,17,25,s2,8
bbmerge,mismatch,17,26,s2,9
bbmerge,mismatch,17,27,s2,10
bbmerge,mismatch,17,28,s2,11
bbmerge,mismatch,17,29,s2,12
bbmerge,mismatch,17,30,s2,13
bbmerge,mismatch,17,31,s2,14
bbmerge,mismatch,17,32,s2,15
bbmerge,mismatch,17,33,s2,16
bbmerge,mismatch,17,34,s2,17
bbmerge,mismatch,17,35,s2,18
bbmerge,mismatch,17,36,s2,19
bbmerge,mismatch,17,37,s2,20
bbmerge,mismatch,17,38,s2,21
bbmerge,mismatch,17,39,s2,22
bbmerge,mismatch,17,40,s2,23
bbmerge,mismatch,17,41,s2,24
bbmerge,mismatch,18,0,s1,16
bbmerge,mismatch,18,1,s1,16
bbmerge,mismatch,18,2,s1,16
bbmerge,mismatch,18,3,s1,15
bbmerge,mismatch,18,4,s1,14
bbmerge,mismatch,18,5,s1,13
bbmerge,mismatch,18,6,s1,12
bbmerge,mismatch,18,7,s1,11
bbmerge,mismatch,18,8,s1,10
bbmerge,mismatch,18,9,s1,9
bbmerge,mismatch,18,10,s1,8
bbmerge,mismatch,18,11,s1,7
bbmerge,mismatch,18,12,s1,6
bbmerge,mismatch,18,13,s1,5
bbmerge,mismatch,18,14,s1,4
bbmerge,mismatch,18,15,s1,3
bbmerge,mismatch,18,16,s1,2
bbmerge,mismatch,18,17,s1,1
bbmerge,mismatch,18,18,N,0
bbmerge,mismatch,18,19,s2,1
bbmerge,mismatch,18,20,s2,2
bbmerge,mismatch,18,21,s2,3
bbmerge,mismatch,18,22,s2,4
bbmerge,mismatch,18,23,s2,5
bbmerge,mismatch,18,24,s2,6
bbmerge,mismatch,18,25,s2,7
bbmerge,mismatch,18,26,s2,8
bbmerge,mismatch,18,27,s2,9
bbmerge,mismatch,18,28,s2,10
bbmerge,mismatch,18,29,s2,11
bbmerge,mismatch,18,30,s2,12
bbmerge,mismatch,18,31,s2,13
bbmerge,mismatch,18,32,s2,14
bbmerge,mismatch,18,33,s2,15
bbmerge,mismatch,18,34,s2,16
bbmerge,mismatch,18,35,s2,17
bbmerge,mismatch,18,36,s2,18
bbmerge,mismatch,18,37,s2,19
bbmerge,mismatch,18,38,s2,20
bbmerge,mismatch,18,39,s2,21
bbmerge,mismatch,18,40,s2,22
bbmerge,mismatch,18,41,s2,23
bbmerge,mismatch,19,0,s1,17
bbmerge,mismatch,19,1,s1,17
bbmerge,mismatch,19,2,s1,17
bbmerge,mismatch,19,3,s1,16
bbmerge,mismatch,19,4,s1,15
bbmerge,mismatch,19,5,s1,14
bbmerge,mismatch,19,6,s1,13
bbmerge,mismatch,19,7,s1,12
bbmerge,mismatch,19,8,s1,11
bbmerge,mismatch,19,9,s1,10
bbmerge,mismatch,19,10,s1,9
bbmerge,mismatch,19,11,s1,8
bbmerge,mismatch,19,12,s1,7
bbmerge,mismatch,19,13,s1,6
bbmerge,mismatch,19,14,s1,5
bbmerge,mismatch,19,15,s1,4
bbmerge,mismatch,19,16,s1,3
bbmerge,mismatch,19,17,s1,2
bbmerge,mismatch,19,18,s1,1
bbmerge,mismatch,19,19,N,0
bbmerge,mismatch,19,20,s2,1
bbmerge,mismatch,19,21,s2,2
bbmerge,mismatch,19,22,s2,3
bbmerge,mismatch,19,23,s2,4
bbmerge,mismatch,19,24,s2,5
bbmerge,mismatch,19,25,s2,6
bbmerge,mismatch,19,26,s2,7
bbmerge,mismatch,19,27,s2,8
bbmerge,mismatch,19,28,s2,9
bbmerge,mismatch,19,29,s2,10
bbmerge,mismatch,19,30,s2,11
bbmerge,mismatch,19,31,s2,12
bbmerge,mismatch,19,32,s2,13
bbmerge,mismatch,19,33,s2,14
bbmerge,mismatch,19,34,s2,15
bbmerge,mismatch,19,35,s2,16
bbmerge,mismatch,19,36,s2,17
bbmerge,mismatch,19,37,s2,18
bbmerge,mismatch,19,38,s2,19
bbmerge,mismatch,19,39,s2,20
bbmerge,mismatch,19,40,s2,21
bbmerge,mismatch,19,41,s2,22
bbmerge,mismatch,20,0,s1,18
bbmerge,mismatch,20,1,s1,18
bbmerge,mismatch,20,2,s1,18
bbmerge,mismatch,20,3,s1,17
bbmerge,mismatch,20,4,s1,16
bbmerge,mismatch,20,5,s1,15
bbmerge,mismatch,20,6,s1,14
bbmerge,mismatch,20,7,s1,13
bbmerge,mismatch,20,8,s1,12
bbmerge,mismatch,20,9,s1,11
bbmerge,mismatch,20,10,s1,10
bbmerge,mismatch,20,11,s1,9
bbmerge,mismatch,20,12,s1,8
bbmerge,mismatch,20,13,s1,7
bbmerge,mismatch,20,14,s1,6
bbmerge,mismatch,20,15,s1,5
bbmerge,mismatch,20,16,s1,4
bbmerge,mismatch,20,17,s1,3
bbmerge,mismatch,20,18,s1,2
bbmerge,mismatch,20,19,s1,1
bbmerge,mismatch,20,20,N,0
bbmerge,mismatch,20,21,s2,1
bbmerge,mismatch,20,22,s2,2
bbmerge,mismatch,20,23,s2,3
bbmerge,mismatch,20,24,s2,4
bbmerge,mismatch,20,25,s2,5
bbmerge,mismatch,20,26,s2,6
bbmerge,mismatch,20,27,s2,7
bbmerge,mismatch,20,28,s2,8
bbmerge,mismatch,20,29,s2,9
bbmerge,mismatch,20,30,s2,10
bbmerge,mismatch,20,31,s2,11
bbmerge,mismatch,20,32,s2,12
bbmerge,mismatch,20,33,s2,13
bbmerge,mismatch,20,34,s2,14
bbmerge,mismatch,20,35,s2,15
bbmerge,mismatch,20,36,s2,16
bbmerge,mismatch,20,37,s2,17
bbmerge,mismatch,20,38,s2,18
bbmerge,mismatch,20,39,s2,19
bbmerge,mismatch,20,40,s2,20
bbmerge,mismatch,20,41,s2,21
bbmerge,mismatch,21,0,s1,19
bbmerge,mismatch,21,1,s1,19
bbmerge,mismatch,21,2,s1,19
bbmerge,mismatch,21,3,s1,18
bbmerge,mismatch,21,4,s1,17
bbmerge,mismatch,21,5,s1,16
bbmerge,mismatch,21,6,s1,15
bbmerge,mismatch,21,7,s1,14
bbmerge,mismatch,21,8,s1,13
bbmerge,mismatch,21,9,s1,12
bbmerge,mismatch,21,10,s1,11
bbmerge,mismatch,21,11,s1,10
bbmerge,mismatch,21,12,s1,9
bbmerge,mismatch,21,13,s1,8
bbmerge,mismatch,21,14,s1,7
bbmerge,mismatch,21,15,s1,6
bbmerge,mismatch,21,16,s1,5
bbmerge,mismatch,21,17,s1,4
bbmerge,mismatch,21,18,s1,3
bbmerge,mismatch,21,19,s1,2
bbmerge,mismatch,21,20,s1,1
bbmerge,mismatch,21,21,N,0
bbmerge,mismatch,21,22,s2,1
bbmerge,mismatch,21,23,s2,2
bbmerge,mismatch,21,24,s2,3
bbmerge,mismatch,21,25,s2,4
bbmerge,mismatch,21,26,s2,5
bbmerge,mismatch,21,27,s2,6
bbmerge,mismatch,21,28,s2,7
bbmerge,mismatch,21,29,s2,8
bbmerge,mismatch,21,30,s2,9
bbmerge,mismatch,21,31,s2,10
bbmerge,mismatch,21,32,s2,11
bbmerge,mismatch,21,33,s2,12
bbmerge,mismatch,21,34,s2,13
bbmerge,mismatch,21,35,s2,14
bbmerge,mismatch,21,36,s2,15
bbmerge,mismatch,21,37,s2,16
bbmerge,mismatch,21,38,s2,17
bbmerge,mismatch,21,39,s2,18
bbmerge,mismatch,21,40,s2,19
bbmerge,mismatch,21,41,s2,20
bbmerge,mismatch,22,0,s1,20
bbmerge,mismatch,22,1,s1,20
bbmerge,mismatch,22,2,s1,20
bbmerge,mismatch,22,3,s1,19
bbmerge,mismatch,22,4,s1,18
bbmerge,mismatch,22,5,s1,17
bbmerge,mismatch,22,6,s1,16
bbmerge,mismatch,22,7,s1,15
bbmerge,mismatch,22,8,s1,14
bbmerge,mismatch,22,9,s1,13
bbmerge,mismatch,22,10,s1,12
bbmerge,mismatch,22,11,s1,11
bbmerge,mismatch,22,12,s1,10
bbmerge,mismatch,22,13,s1,9
bbmerge,mismatch,22,14,s1,8
bbmerge,mismatch,22,15,s1,7
bbmerge,mismatch,22,16,s1,6
bbmerge,mismatch,22,17,s1,5
bbmerge,mismatch,22,18,s1,4
bbmerge,mismatch,22,19,s1,3
bbmerge,mismatch,22,20,s1,2
bbmerge,mismatch,22,21,s1,1
bbmerge,mismatch,22,22,N,0
bbmerge,mismatch,22,23,s2,1
bbmerge,mismatch,22,24,s2,2
bbmerge,mismatch,22,25,s2,3
bbmerge,mismatch,22,26,s2,4
bbmerge,mismatch,22,27,s2,5
bbmerge,mismatch,22,28,s2,6
bbmerge,mismatch,22,29,s2,7
bbmerge,mismatch,22,30,s2,8
bbmerge,mismatch,22,31,s2,9
bbmerge,mismatch,22,32,s2,10
bbmerge,mismatch,22,33,s2,11
bbmerge,mismatch,22,34,s2,12
bbmerge,mismatch,22,35,s2,13
bbmerge,mismatch,22,36,s2,14
bbmerge,mismatch,22,37,s2,15
bbmerge,mismatch,22,38,s2,16
bbmerge,mismatch,22,39,s2,17
bbmerge,mismatch,22,40,s2,18
bbmerge,mismatch,22,41,s2,19
bbmerge,mismatch,23,0,s1,21
bbmerge,mismatch,23,1,s1,21
bbmerge,mismatch,23,2,s1,21
bbmerge,mismatch,23,3,s1,20
bbmerge,mismatch,23,4,s1,19
bbmerge,mismatch,23,5,s1,18
bbmerge,mismatch,23,6,s1,17
bbmerge,mismatch,23,7,s1,16
bbmerge,mismatch,23,8,s1,15
bbmerge,mismatch,23,9,s1,14
bbmerge,mismatch,23,10,s1,13
bbmerge,mismatch,23,11,s1,12
bbmerge,mismatch,23,12,s1,11
bbmerge,mismatch,23,13,s1,10
bbmerge,mismatch,23,14,s1,9
bbmerge,mismatch,23,15,s1,8
bbmerge,mismatch,23,16,s1,7
bbmerge,mismatch,23,17,s1,6
bbmerge,mismatch,23,18,s1,5
bbmerge,mismatch,23,19,s1,4
bbmerge,mismatch,23,20,s1,3
bbmerge,mismatch,23,21,s1,2
bbmerge,mismatch,23,22,s1,1
bbmerge,mismatch,23,23,N,0
bbmerge,mismatch,23,24,s2,1
bbmerge,mismatch,23,25,s2,2
bbmerge,mismatch,23,26,s2,3
bbmerge,mismatch,23,27,s2,4
bbmerge,mismatch,23,28,s2,5
bbmerge,mismatch,23,29,s2,6
bbmerge,mismatch,23,30,s2,7
bbmerge,mismatch,23,31,s2,8
bbmerge,mismatch,23,32,s2,9
bbmerge,mismatch,23,33,s2,10
bbmerge,mismatch,23,34,s2,11
bbmerge,mismatch,23,35,s2,12
bbmerge,mismatch,23,36,s2,13
bbmerge,mismatch,23,37,s2,14
bbmerge,mismatch,23,38,s2,15
bbmerge,mismatch,23,39,s2,16
bbmerge,mismatch,23,40,s2,17
bbmerge,mismatch,23,41,s2,18
bbmerge,mismatch,24,0,s1,22
bbmerge,mismatch,24,1,s1,22
bbmerge,mismatch,24,2,s1,22
bbmerge,mismatch,24,3,s1,21
bbmerge,mismatch,24,4,s1,20
bbmerge,mismatch,24,5,s1,19
bbmerge,mismatch,24,6,s1,18
bbmerge,mismatch,24,7,s1,17
bbmerge,mismatch,24,8,s1,16
bbmerge,mismatch,24,9,s1,15
bbmerge,mismatch,24,10,s1,14
bbmerge,mismatch,24,11,s1,13
bbmerge,mismatch,24,12,s1,12
bbmerge,mismatch,24,13,s1,11
bbmerge,mismatch,24,14,s1,10
bbmerge,mismatch,24,15,s1,9
bbmerge,mismatch,24,16,s1,8
bbmerge,mismatch,24,17,s1,7
bbmerge,mismatch,24,18,s1,6
bbmerge,mismatch,24,19,s1,5
bbmerge,mismatch,24,20,s1,4
bbmerge,mismatch,24,21,s1,3
bbmerge,mismatch,24,22,s1,2
bbmerge,mismatch,24,23,s1,1
bbmerge,mismatch,24,24,N,0
bbmerge,mismatch,24,25,s2,1
bbmerge,mismatch,24,26,s2,2
bbmerge,mismatch,24,27,s2,3
bbmerge,mismatch,24,28,s2,4
bbmerge,mismatch,24,29,s2,5
bbmerge,mismatch,24,30,s2,6
bbmerge,mismatch,24,31,s2,7
bbmerge,mismatch,24,32,s2,8
bbmerge,mismatch,24,33,s2,9
bbmerge,mismatch,24,34,s2,10
bbmerge,mismatch,24,35,s2,11
bbmerge,mismatch,24,36,s2,12
bbmerge,mismatch,24,37,s2,13
bbmerge,mismatch,24,38,s2,14
bbmerge,mismatch,24,39,s2,15
bbmerge,mismatch,24,40,s2,16
bbmerge,mismatch,24,41,s2,17
bbmerge,mismatch,25,0,s1,23
bbmerge,mismatch,25,1,s1,23
bbmerge,mismatch,25,2,s1,23
bbmerge,mismatch,25,3,s1,22
bbmerge,mismatch,25,4,s1,21
bbmerge,mismatch,25,5,s1,20
bbmerge,mismatch,25,6,s1,19
bbmerge,mismatch,25,7,s1,18
bbmerge,mismatch,25,8,s1,17
bbmerge,mismatch,25,9,s1,16
bbmerge,mismatch,25,10,s1,15
bbmerge,mismatch,25,11,s1,14
bbmerge,mismatch,25,12,s1,13
bbmerge,mismatch,25,13,s1,12
bbmerge,mismatch,25,14,s1,11
bbmerge,mismatch,25,15,s1,10
bbmerge,mismatch,25,16,s1,9
bbmerge,mismatch,25,17,s1,8
bbmerge,mismatch,25,18,s1,7
bbmerge,mismatch,25,19,s1,6
bbmerge,mismatch,25,20,s1,5
bbmerge,mismatch,25,21,s1,4
bbmerge,mismatch,25,22,s1,3
bbmerge,mismatch,25,23,s1,2
bbmerge,mismatch,25,24,s1,1
bbmerge,mismatch,25,25,N,0
bbmerge,mismatch,25,26,s2,1
bbmerge,mismatch,25,27,s2,2
bbmerge,mismatch,25,28,s2,3
bbmerge,mismatch,25,29,s2,4
bbmerge,mismatch,25,30,s2,5
bbmerge,mismatch,25,31,s2,6
bbmerge,mismatch,25,32,s2,7
bbmerge,mismatch,25,33,s2,8
bbmerge,mismatch,25,34,s2,9
bbmerge,mismatch,25,35,s2,10
bbmerge,mismatch,25,36,s2,11
bbmerge,mismatch,25,37,s2,12
bbmerge,mismatch,25,38,s2,13
bbmerge,mismatch,25,39,s2,14
bbmerge,mismatch,25,40,s2,15
bbmerge,mismatch,25,41,s2,16
bbmerge,mismatch,26,0,s1,24
bbmerge,mismatch,26,1,s1,24
bbmerge,mismatch,26,2,s1,24
bbmerge,mismatch,26,3,s1,23
bbmerge,mismatch,26,4,s1,22
bbmerge,mismatch,26,5,s1,21
bbmerge,mismatch,26,6,s1,20
bbmerge,mismatch,26,7,s1,19
bbmerge,mismatch,26,8,s1,18
bbmerge,mismatch,26,9,s1,17
bbmerge,mismatch,26,10,s1,16
bbmerge,mismatch,26,11,s1,15
bbmerge,mismatch,26,12,s1,14
bbmerge,mismatch,26,13,s1,13
bbmerge,mismatch,26,14,s1,12
bbmerge,mismatch,26,15,s1,11
bbmerge,mismatch,26,16,s1,10
bbmerge,mismatch,26,17,s1,9
bbmerge,mismatch,26,18,s1,8
bbmerge,mismatch,26,19,s1,7
bbmerge,mismatch,26,20,s1,6
bbmerge,mismatch,26,21,s1,5
bbmerge,mismatch,26,22,s1,4
bbmerge,mismatch,26,23,s1,3
bbmerge,mismatch,26,24,s1,2
bbmerge,mismatch,26,25,s1,1
bbmerge,mismatch,26,26,N,0
bbmerge,mismatch,26,27,s2,1
bbmerge,mismatch,26,28,s2,2
bbmerge,mismatch,26,29,s2,3
bbmerge,mismatch,26,30,s2,4
bbmerge,mismatch,26,31,s2,5
bbmerge,mismatch,26,32,s2,6
bbmerge,mismatch,26,33,s2,7
bbmerge,mismatch,26,34,s2,8
bbmerge,mismatch,26,35,s2,9
bbmerge,mismatch,26,36,s2,10
bbmerge,mismatch,26,37,s2,11
bbmerge,mismatch,26,38,s2,12
bbmerge,mismatch,26,39,s2,13
bbmerge,mismatch,26,40,s2,14
bbmerge,mismatch,26,41,s2,15
bbmerge,mismatch,27,0,s1,25
bbmerge,mismatch,27,1,s1,25
bbmerge,mismatch,27,2,s1,25
bbmerge,mismatch,27,3,s1,24
bbmerge,mismatch,27,4,s1,23
bbmerge,mismatch,27,5,s1,22
bbmerge,mismatch,27,6,s1,21
bbmerge,mismatch,27,7,s1,20
bbmerge,mismatch,27,8,s1,19
bbmerge,mismatch,27,9,s1,18
bbmerge,mismatch,27,10,s1,17
bbmerge,mismatch,27,11,s1,16
bbmerge,mismatch,27,12,s1,15
bbmerge,mismatch,27,13,s1,14
bbmerge,mismatch,27,14,s1,13
bbmerge,mismatch,27,15,s1,12
bbmerge,mismatch,27,16,s1,11
bbmerge,mismatch,27,17,s1,10
bbmerge,mismatch,27,18,s1,9
bbmerge,mismatch,27,19,s1,8
bbmerge,mismatch,27,20,s1,7
bbmerge,mismatch,27,21,s1,6
bbmerge,mismatch,27,22,s1,5
bbmerge,mismatch,27,23,s1,4
bbmerge,mismatch,27,24,s1,3
bbmerge,mismatch,27,25,s1,2
bbmerge,mismatch,27,26,s1,1
bbmerge,mismatch,27,27,N,0
bbmerge,mismatch,27,28,s2,1
bbmerge,mismatch,27,29,s2,2
bbmerge,mismatch,27,30,s2,3
bbmerge,mismatch,27,31,s2,4
bbmerge,mismatch,27,32,s2,5
bbmerge,mismatch,27,33,s2,6
bbmerge,mismatch,27,34,s2,7
bbmerge,mismatch,27,35,s2,8
bbmerge,mismatch,27,36,s2,9
bbmerge,mismatch,27,37,s2,10
bbmerge,mismatch,27,38,s2,11
bbmerge,mismatch,27,39,s2,12
bbmerge,mismatch,27,40,s2,13
bbmerge,mismatch,27,41,s2,14
bbmerge,mismatch,28,0,s1,26
bbmerge,mismatch,28,1,s1,26
bbmerge,mismatch,28,2,s1,26
bbmerge,mismatch,28,3,s1,25
bbmerge,mismatch,28,4,s1,24
bbmerge,mismatch,28,5,s1,23
bbmerge,mismatch,28,6,s1,22
bbmerge,mismatch,28,7,s1,21
bbmerge,mismatch,28,8,s1,20
bbmerge,mismatch,28,9,s1,19
bbmerge,mismatch,28,10,s1,18
bbmerge,mismatch,28,11,s1,17
